0	conclusion_first	0.0
0	conclusion_last	0.0
0	last	0.0
0	premise_first	0.0
0	premise_last	0.0025
5	conclusion_first	0.0
5	conclusion_last	0.0
5	last	0.0
5	premise_first	0.0
5	premise_last	0.0
10	conclusion_first	0.0
10	conclusion_last	0.0
10	last	0.0
10	premise_first	0.0
10	premise_last	0.0
15	conclusion_first	0.0
15	conclusion_last	0.0
15	last	0.0
15	premise_first	0.0
15	premise_last	0.0
20	conclusion_first	0.0025
20	conclusion_last	0.0
20	last	0.0
20	premise_first	0.0
20	premise_last	0.0
25	conclusion_first	0.015000000000000001
25	conclusion_last	0.0
25	last	0.125
25	premise_first	0.0
25	premise_last	0.0
30	conclusion_first	0.0
30	conclusion_last	0.0
30	last	0.185
30	premise_first	0.0
30	premise_last	0.0
35	conclusion_first	0.0
35	conclusion_last	0.0
35	last	0.0975
35	premise_first	0.015000000000000001
35	premise_last	0.0325
41	conclusion_first	0.0
41	conclusion_last	0.0
41	last	0.01
41	premise_first	0.0
41	premise_last	0.0
