0	premise_first	0.06
0	premise_last	0.04
0	conclusion_first	0.0
0	conclusion_last	0.0
0	last	0.0
5	premise_first	0.01
5	premise_last	0.03
5	conclusion_first	0.0
5	conclusion_last	0.0
5	last	0.0
10	premise_first	0.04
10	premise_last	0.01
10	conclusion_first	0.0
10	conclusion_last	0.0
10	last	0.0
15	premise_first	0.01
15	premise_last	0.01
15	conclusion_first	0.04
15	conclusion_last	0.0
15	last	0.0
20	premise_first	0.04
20	premise_last	0.07
20	conclusion_first	0.01
20	conclusion_last	0.0
20	last	0.0
25	premise_first	0.0
25	premise_last	0.0
25	conclusion_first	0.0
25	conclusion_last	0.0
25	last	0.0
