0	premise_first	0.47
0	premise_last	0.49
0	conclusion_first	0.51
0	conclusion_last	0.49
0	last	0.53
5	premise_first	0.46
5	premise_last	0.5
5	conclusion_first	0.52
5	conclusion_last	0.53
5	last	0.53
10	premise_first	0.48
10	premise_last	0.46
10	conclusion_first	0.58
10	conclusion_last	0.66
10	last	0.53
15	premise_first	0.51
15	premise_last	0.5
15	conclusion_first	0.68
15	conclusion_last	0.82
15	last	0.54
20	premise_first	0.51
20	premise_last	0.52
20	conclusion_first	0.63
20	conclusion_last	0.78
20	last	0.6
25	premise_first	0.52
25	premise_last	0.53
25	conclusion_first	0.52
25	conclusion_last	0.54
25	last	0.86
30	premise_first	0.51
30	premise_last	0.53
30	conclusion_first	0.52
30	conclusion_last	0.53
30	last	0.86
35	premise_first	0.52
35	premise_last	0.52
35	conclusion_first	0.53
35	conclusion_last	0.52
35	last	0.89
41	premise_first	0.53
41	premise_last	0.53
41	conclusion_first	0.53
41	conclusion_last	0.53
41	last	0.87
